# Test Config Name: RvRvO 5G US
# Application: Throughput
# Duration: 30
# Estimated Duration: 6097 [s]
# Settling Time: 5
# Reporting Interval: 1
# Traffic Pair 1 (Traffic 1): From: 192.168.1.50@PL5-90130-05 (192.168.1.50) To: 192.168.1.28@server (192.168.1.28)
# Pal Endpoint 1: 192.168.1.50 (192.168.1.50@PL5-90130-05)
# Pal Stats Endpoint 1: 169.254.26.5
# Attenuation 1: 169.254.20.11 (Pal5)
# Turntable 1: 169.254.24.7 (TT)
# CSV Format Version: 1.0

Test Run, Time [ms], Position [Deg], Attenuation 1 [dB], MPE State, Traffic Pair 1 Protocol, Traffic Pair 1 Throughput [Mbps], Traffic Pair 1 Jitter [ms], Traffic Pair 1 Packets, Traffic Pair 1 Lost Packets, Traffic Pair 1 Lost Percent [%], Test Status, Pal Stats Endpoint 1 Mode, Pal Stats Endpoint 1 Association Status, Pal Stats Endpoint 1 Association Channel, Pal Stats Endpoint 1 Control Rssi [dBm], Pal Stats Endpoint 1 Data Rssi [dBm], Pal Stats Endpoint 1 Rx Rate [Mbps], Pal Stats Endpoint 1 Tx Rate [Mbps], Pal Stats Endpoint 1 Congestion [%], Pal Stats Endpoint 1 vsta Association Count, Pal Stats Endpoint 1 vsta Total Count, Pal Stats Endpoint 1 BSSID, Pal Stats Endpoint 1 Downlink, Pal Stats Endpoint 1 Uplink, Pal Stats Endpoint 1 Cumulative Throughput, Pal Stats Endpoint 1 Ch0 Rssi, Pal Stats Endpoint 1 Ch1 Rssi, Pal Stats Endpoint 1 Ch2 Rssi, Pal Stats Endpoint 1 Ch3 Rssi, Pal Stats Endpoint 1 Scanning Channel, Pal Stats Endpoint 1 RxBw [MHz], Pal Stats Endpoint 1 TxBw [MHz], Pal Stats Endpoint 1 RxBw Packet Count, Pal Stats Endpoint 1 TxBw Packet Count, Pal Stats Endpoint 1 RxNss, Pal Stats Endpoint 1 TxNss, Pal Stats Endpoint 1 RxNss Packet Count, Pal Stats Endpoint 1 TxNss Packet Count, Pal Stats Endpoint 1 RxMCS, Pal Stats Endpoint 1 TxMCS, Pal Stats Endpoint 1 RxMCS Count, Pal Stats Endpoint 1 TxMCS Count
1, 1141000, 60, 36, #N/A, TCP, 46, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -83, -88, 58, 58, 94.78, 1, 1, 70:0b:01:f6:48:87, 0, 48, 48, -90, -96, #N/A, -97, #N/A, 80, 80, 4, 624, #N/A, 1, 0, 615, 2, 1, 2, 613
1, 1142000, 60, 36, #N/A, TCP, 46, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -84, -87, 40, 58, 95.09, 1, 1, 70:0b:01:f6:48:87, 0, 48, 48, -86, -93, -92, -94, #N/A, 80, 80, 3, 419, #N/A, 1, 0, 413, 1, 1, 2, 412
1, 1143000, 60, 36, #N/A, TCP, 41, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -83, -87, 65, 58, 92.53, 1, 1, 70:0b:01:f6:48:87, 0, 45, 45, -91, #N/A, -94, -96, #N/A, 80, 80, 6, 610, #N/A, 1, 0, 601, 2, 1, 5, 603
1, 1144000, 60, 36, #N/A, TCP, 46, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -83, -88, 65, 58, 92.48, 1, 1, 70:0b:01:f6:48:87, 0, 45, 45, -91, -96, -97, -98, #N/A, 80, 80, 62, 379, 2, 1, 3, 373, 2, 1, 73, 374
1, 1145000, 60, 36, #N/A, TCP, 44, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -83, -88, 65, 58, 94.67, 1, 1, 70:0b:01:f6:48:87, 0, 47, 47, -92, -96, -94, -98, #N/A, 80, 80, 36, 608, 2, 1, 1, 599, 1, 1, 24, 599
1, 1146000, 60, 36, #N/A, TCP, 45, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -83, -85, 40, 58, 94.72, 1, 1, 70:0b:01:f6:48:87, 0, 46, 46, -87, -92, -91, #N/A, #N/A, 80, 80, 11, 403, #N/A, 1, 0, 397, 2, 1, 23, 397
1, 1147000, 60, 36, #N/A, TCP, 44, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -83, -86, 40, 58, 94.95, 1, 1, 70:0b:01:f6:48:87, 0, 48, 48, -85, -91, -91, #N/A, #N/A, 80, 80, 10, 615, 2, 1, 1, 606, 2, 1, 8, 603
1, 1148000, 60, 36, #N/A, TCP, 45, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -84, -87, 65, 58, 94.25, 1, 1, 70:0b:01:f6:48:87, 0, 45, 45, -92, -96, -94, -94, #N/A, 80, 80, 53, 390, 2, 1, 5, 384, 2, 1, 37, 383
1, 1149000, 60, 36, #N/A, TCP, 45, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -83, -88, 65, 58, 95.02, 1, 1, 70:0b:01:f6:48:87, 0, 48, 48, -93, -97, -96, -98, #N/A, 80, 80, 9, 635, #N/A, 1, 0, 626, 1, 1, 9, 626
1, 1150000, 60, 39, #N/A, TCP, 31, #N/A, #N/A, #N/A, #N/A, Step, station, Associated, 44-[36 40 44 48], -86, -87, 40, 58, 94.98, 1, 1, 70:0b:01:f6:48:87, 0, 43, 43, -87, -93, -94, -96, #N/A, 80, 80, 13, 419, 2, 1, 1, 413, 1, 1, 10, 412
1, 1151000, 60, 39, #N/A, TCP, 2, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -87, 30, 26, 94.13, 1, 1, 70:0b:01:f6:48:87, 0, 15, 15, -88, -93, -93, -96, #N/A, 80, 20, 23, 408, #N/A, 2, 0, 380, 2, 1, 26, 474
1, 1152000, 60, 39, #N/A, TCP, 20, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -85, -87, 30, 26, 95.28, 1, 1, 70:0b:01:f6:48:87, 0, 21, 21, -89, -96, -94, -97, #N/A, 80, 20, 2, 449, #N/A, 2, 0, 451, 1, 1, 2, 450
1, 1153000, 60, 39, #N/A, TCP, 20, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -87, 45, 26, 95.31, 1, 1, 70:0b:01:f6:48:87, 0, 21, 21, -89, -94, -93, -97, #N/A, 40, 20, 3, 674, #N/A, 2, 0, 676, 1, 1, 3, 675
1, 1154000, 60, 39, #N/A, TCP, 20, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -88, 45, 26, 95.32, 1, 1, 70:0b:01:f6:48:87, 0, 21, 21, -90, -97, -94, -96, #N/A, 80, 20, 1, 449, #N/A, 2, 0, 451, 2, 1, 2, 450
1, 1155000, 60, 39, #N/A, TCP, 20, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -87, 45, 26, 95.32, 1, 1, 70:0b:01:f6:48:87, 0, 20, 20, -88, #N/A, -94, #N/A, #N/A, 80, 20, 10, 660, #N/A, 2, 0, 663, 1, 1, 10, 661
1, 1156000, 60, 39, #N/A, TCP, 20, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -87, 27, 26, 93.66, 1, 1, 70:0b:01:f6:48:87, 0, 20, 20, -88, #N/A, -94, #N/A, #N/A, 40, 20, 8, 435, #N/A, 2, 0, 438, 2, 1, 14, 437
1, 1157000, 60, 39, #N/A, TCP, 19, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -85, -87, 27, 26, 94.79, 1, 1, 70:0b:01:f6:48:87, 0, 20, 20, -89, -94, -93, -96, #N/A, 80, 20, 5, 671, #N/A, 2, 0, 544, 1, 1, 4, 672
1, 1158000, 60, 39, #N/A, TCP, 13, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -87, 40, 26, 95.04, 1, 1, 70:0b:01:f6:48:87, 0, 20, 20, -90, #N/A, -93, #N/A, #N/A, 40, 20, 10, 442, #N/A, 3, 0, 526, 2, 1, 9, 441
1, 1159000, 60, 39, #N/A, TCP, 7, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -85, -87, 45, 26, 94.93, 1, 1, 70:0b:01:f6:48:87, 0, 20, 20, -89, #N/A, -94, -96, #N/A, 40, 20, 41, 641, #N/A, 2, 0, 644, 2, 1, 37, 643
1, 1160000, 60, 39, #N/A, TCP, 5, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -87, 13, 26, 94.71, 1, 1, 70:0b:01:f6:48:87, 0, 20, 20, -89, #N/A, -93, -97, #N/A, 40, 20, 4, 444, #N/A, 2, 0, 380, 2, 1, 3, 443
1, 1161000, 60, 39, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -87, 27, 26, 94.97, 1, 1, 70:0b:01:f6:48:87, 0, 20, 20, -89, -92, -92, #N/A, #N/A, 80, 20, 4, 672, #N/A, 2, 0, 590, 1, 1, 1, 674
1, 1162000, 60, 39, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -87, 40, 26, 95.13, 1, 1, 70:0b:01:f6:48:87, 0, 21, 21, -90, -96, -94, -96, #N/A, 40, 20, 2, 445, #N/A, 2, 0, 448, 2, 1, 2, 447
1, 1163000, 60, 39, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -85, -87, 45, 26, 94.66, 1, 1, 70:0b:01:f6:48:87, 0, 20, 20, -90, #N/A, #N/A, #N/A, #N/A, 40, 20, 10, 666, #N/A, 2, 0, 614, 2, 1, 9, 666
1, 1164000, 60, 39, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -87, 27, 26, 94.77, 1, 1, 70:0b:01:f6:48:87, 0, 19, 19, -91, -93, -93, -97, #N/A, 40, 20, 13, 440, #N/A, 2, 0, 375, 2, 1, 11, 441
1, 1165000, 60, 39, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -87, 27, 26, 94.44, 1, 1, 70:0b:01:f6:48:87, 0, 20, 20, -91, -94, -94, -96, #N/A, 40, 20, 8, 662, #N/A, 2, 0, 600, 2, 1, 8, 664
1, 1166000, 60, 39, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -87, 40, 26, 95.27, 1, 1, 70:0b:01:f6:48:87, 0, 20, 20, -89, -94, -93, -96, #N/A, 40, 20, 7, 446, #N/A, 2, 0, 448, 2, 1, 7, 447
1, 1167000, 60, 39, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -87, 27, 26, 94.08, 1, 1, 70:0b:01:f6:48:87, 0, 18, 18, -90, -92, -93, -98, #N/A, 40, 20, 31, 644, #N/A, 2, 0, 526, 2, 1, 23, 644
1, 1168000, 60, 39, #N/A, TCP, 8, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -87, 13, 26, 95.35, 1, 1, 70:0b:01:f6:48:87, 0, 20, 20, -88, -93, -93, -96, #N/A, 40, 20, 6, 441, #N/A, 3, 0, 487, 1, 1, 7, 441
1, 1169000, 60, 39, #N/A, TCP, 17, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -87, 13, 26, 94.92, 1, 1, 70:0b:01:f6:48:87, 0, 20, 20, -89, #N/A, -92, -97, #N/A, 40, 20, 10, 662, #N/A, 2, 0, 645, 1, 1, 8, 663
1, 1170000, 60, 39, #N/A, TCP, 48, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -85, -88, 27, 26, 95.35, 1, 1, 70:0b:01:f6:48:87, 0, 20, 20, -92, -93, -94, -96, #N/A, 40, 20, 12, 442, #N/A, 2, 0, 437, 2, 1, 17, 443
1, 1171000, 60, 39, #N/A, TCP, 115, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -87, 27, 26, 95.18, 1, 1, 70:0b:01:f6:48:87, 0, 20, 20, -89, -93, #N/A, -99, #N/A, 40, 20, 8, 661, #N/A, 2, 0, 664, 2, 1, 8, 662
1, 1172000, 60, 39, #N/A, TCP, 62, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -87, -87, 40, 26, 94.23, 1, 1, 70:0b:01:f6:48:87, 0, 20, 20, -89, -97, -94, -96, #N/A, 40, 20, 14, 438, #N/A, 2, 0, 425, 2, 1, 13, 439
1, 1173000, 60, 39, #N/A, TCP, 18, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -87, 27, 26, 90.91, 1, 1, 70:0b:01:f6:48:87, 0, 19, 19, -91, -94, -94, -96, #N/A, 40, 20, 18, 652, #N/A, 2, 0, 654, 2, 1, 13, 653
1, 1174000, 60, 39, #N/A, TCP, 32, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -86, -87, 27, 26, 95.19, 1, 1, 70:0b:01:f6:48:87, 0, 20, 20, -90, #N/A, -93, -96, #N/A, 40, 20, 4, 445, #N/A, 2, 0, 417, 1, 1, 3, 445
1, 1175000, 60, 42, #N/A, TCP, 2, #N/A, #N/A, #N/A, #N/A, Step, station, Associated, 44-[36 40 44 48], -86, -87, 27, 26, 86.82, 1, 1, 70:0b:01:f6:48:87, 0, 18, 18, -91, -94, #N/A, -97, #N/A, 40, 20, 6, 651, #N/A, 2, 0, 611, 2, 1, 5, 652
1, 1176000, 60, 42, #N/A, TCP, 12, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -89, -88, 6, 19, 83.86, 1, 1, 70:0b:01:f6:48:87, 0, 8, 8, -92, -94, -98, -98, #N/A, 40, 20, 80, 347, #N/A, 3, 0, 450, 2, 0, 73, 332
1, 1177000, 60, 42, #N/A, TCP, 10, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -88, 13, 19, 86.07, 1, 1, 70:0b:01:f6:48:87, 0, 9, 9, -92, -94, -94, -97, #N/A, 20, 20, 55, 632, #N/A, 3, 0, 638, 1, 0, 33, 634
1, 1178000, 60, 42, #N/A, TCP, 10, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -89, -87, 6, 19, 85.76, 1, 1, 70:0b:01:f6:48:87, 0, 9, 9, -90, -94, -94, -96, #N/A, 20, 20, 43, 415, #N/A, 3, 0, 420, 2, 0, 36, 418
1, 1179000, 60, 42, #N/A, TCP, 9, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -87, 14, 19, 83.32, 1, 1, 70:0b:01:f6:48:87, 0, 9, 9, -90, #N/A, -93, -99, #N/A, 20, 20, 69, 617, #N/A, 3, 0, 624, 1, 0, 35, 620
1, 1180000, 60, 42, #N/A, TCP, 9, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -88, 14, 19, 83.33, 1, 1, 70:0b:01:f6:48:87, 0, 9, 9, -91, -96, #N/A, -94, #N/A, 20, 20, 45, 421, #N/A, 3, 0, 425, 1, 0, 26, 422
1, 1181000, 60, 42, #N/A, TCP, 10, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -88, 6, 19, 88.52, 1, 1, 70:0b:01:f6:48:87, 0, 10, 10, -91, -98, #N/A, -98, #N/A, 20, 20, 88, 632, #N/A, 3, 0, 638, 0, 0, 45, 634
1, 1182000, 60, 42, #N/A, TCP, 10, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -87, 14, 19, 87.05, 1, 1, 70:0b:01:f6:48:87, 0, 9, 9, -90, #N/A, #N/A, #N/A, #N/A, 20, 20, 41, 421, #N/A, 3, 0, 427, 1, 0, 55, 424
1, 1183000, 60, 42, #N/A, TCP, 10, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -88, 13, 19, 80.33, 1, 1, 70:0b:01:f6:48:87, 0, 10, 10, -90, -96, #N/A, #N/A, #N/A, 20, 20, 81, 635, #N/A, 3, 0, 641, 0, 0, 52, 637
1, 1184000, 60, 42, #N/A, TCP, 10, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -87, -87, 13, 40, 83.28, 1, 1, 70:0b:01:f6:48:87, 0, 9, 9, -91, -94, -94, -96, #N/A, 20, 20, 44, 421, #N/A, 3, 0, 425, 1, 0, 43, 422
1, 1185000, 60, 42, #N/A, TCP, 10, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -87, 14, 19, 85.02, 1, 1, 70:0b:01:f6:48:87, 0, 10, 10, -90, -94, -94, -94, #N/A, 20, 20, 69, 645, #N/A, 3, 0, 652, 1, 0, 35, 647
1, 1186000, 60, 42, #N/A, TCP, 7, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -88, 14, 19, 84.19, 1, 1, 70:0b:01:f6:48:87, 0, 9, 9, -92, #N/A, #N/A, -98, #N/A, 20, 20, 48, 409, #N/A, 3, 0, 413, 0, 0, 34, 411
1, 1187000, 60, 42, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -88, 6, 19, 85.42, 1, 1, 70:0b:01:f6:48:87, 0, 9, 9, -91, -96, -93, -98, #N/A, 20, 20, 68, 599, #N/A, 3, 0, 605, 1, 0, 44, 601
1, 1188000, 60, 42, #N/A, TCP, 1, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -88, 13, 19, 77.31, 1, 1, 70:0b:01:f6:48:87, 0, 8, 8, -90, -96, #N/A, -101, #N/A, 20, 40, 41, 395, #N/A, 3, 0, 394, 0, 0, 26, 392
1, 1189000, 60, 42, #N/A, TCP, 7, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -87, 14, 19, 81.62, 1, 1, 70:0b:01:f6:48:87, 0, 8, 8, -90, -93, -96, -97, #N/A, 20, 20, 68, 624, #N/A, 3, 0, 631, 0, 0, 42, 627
1, 1190000, 60, 42, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -87, 14, 19, 88.4, 1, 1, 70:0b:01:f6:48:87, 0, 8, 8, -90, #N/A, #N/A, -94, #N/A, 40, 20, 43, 311, #N/A, 3, 0, 290, 1, 2, 57, 330
1, 1191000, 60, 42, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -87, 13, 19, 86.68, 1, 1, 70:0b:01:f6:48:87, 0, 8, 8, -90, -94, -94, -96, #N/A, 20, 20, 84, 580, #N/A, 3, 0, 587, 0, 0, 59, 583
1, 1192000, 60, 42, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -88, 14, 19, 81.04, 1, 1, 70:0b:01:f6:48:87, 0, 8, 8, -90, #N/A, -98, -98, #N/A, 20, 20, 47, 374, #N/A, 3, 0, 378, 1, 0, 43, 375
1, 1193000, 60, 42, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -87, -88, 6, 40, 80.09, 1, 1, 70:0b:01:f6:48:87, 0, 8, 8, -91, #N/A, -94, -98, #N/A, 20, 20, 70, 574, #N/A, 3, 0, 582, 0, 0, 40, 578
1, 1194000, 60, 42, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -87, -87, 6, 19, 88.95, 1, 1, 70:0b:01:f6:48:87, 0, 9, 9, -89, #N/A, -96, -97, #N/A, 20, 20, 51, 403, #N/A, 3, 0, 408, 1, 0, 50, 405
1, 1195000, 60, 42, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -87, 14, 19, 89.37, 1, 1, 70:0b:01:f6:48:87, 0, 8, 8, -91, -92, #N/A, -96, #N/A, 20, 20, 76, 584, #N/A, 3, 0, 582, 0, 0, 39, 584
1, 1196000, 60, 42, #N/A, TCP, 3, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -88, 14, 19, 83.63, 1, 1, 70:0b:01:f6:48:87, 0, 9, 9, -91, -97, #N/A, -97, #N/A, 20, 20, 42, 383, #N/A, 3, 0, 388, 1, 0, 51, 386
1, 1197000, 60, 42, #N/A, TCP, 27, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -87, -87, 7, 19, 83.1, 1, 1, 70:0b:01:f6:48:87, 0, 8, 8, -89, -96, -94, #N/A, #N/A, 20, 20, 84, 602, #N/A, 3, 0, 608, 0, 0, 43, 605
1, 1198000, 60, 42, #N/A, TCP, 1, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -87, -88, 14, 19, 85.46, 1, 1, 70:0b:01:f6:48:87, 0, 8, 8, -91, #N/A, -96, -98, #N/A, 20, 20, 48, 398, #N/A, 3, 0, 404, 1, 0, 64, 401
1, 1199000, 60, 42, #N/A, TCP, 18, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -87, 14, 19, 88.18, 1, 1, 70:0b:01:f6:48:87, 0, 9, 9, -90, #N/A, -94, -98, #N/A, 20, 20, 72, 597, #N/A, 3, 0, 603, 1, 0, 40, 598
1, 1200000, 60, 45, #N/A, TCP, 20, #N/A, #N/A, #N/A, #N/A, Step, station, Associated, 44-[36 40 44 48], -88, -88, 6, 19, 83.38, 1, 1, 70:0b:01:f6:48:87, 0, 7, 7, -92, -94, -98, -96, #N/A, 20, 20, 49, 411, #N/A, 3, 0, 415, 0, 0, 25, 412
1, 1201000, 60, 45, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -89, -88, 6, 13, 2.31, 1, 1, 70:0b:01:f6:48:87, 0, 0, 0, -92, #N/A, -98, -96, #N/A, 20, 40, 14, 124, #N/A, 4, 0, 179, 1, 1, 27, 225
1, 1202000, 60, 45, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -88, -88, 6, #N/A, 1.72, 1, 1, 70:0b:01:f6:48:87, 0, 0, 0, -92, -97, -96, -96, #N/A, 40, 80, 3, 95, #N/A, #N/A, 0, 0, 2, 9, 4, 123
1, 1203000, 60, 45, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associating..., #N/A, #N/A, #N/A, #N/A, #N/A, 0, 0, 1, #N/A, 0, 0, 0, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, 0, 0, #N/A, #N/A, 0, 0, 0, 0, 0, 0
1, 1204000, 60, 45, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associating..., #N/A, #N/A, #N/A, #N/A, #N/A, 0, 0, 1, #N/A, 0, 0, 0, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, 0, 0, #N/A, #N/A, 0, 0, 0, 0, 0, 0
1, 1205000, 60, 45, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Scanning, 60-60, -88, -88, #N/A, #N/A, 3.97, 0, 1, #N/A, 0, 0, 0, -92, -97, -96, -96, #N/A, 20, #N/A, 3, 0, #N/A, #N/A, 0, 0, 0, 6, 3, 31
1, 1206000, 60, 45, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Scanning, 149-149, -88, -88, #N/A, #N/A, 21.11, 0, 1, #N/A, 0, 0, 0, -92, -97, -96, -96, #N/A, 80, #N/A, 2, 0, #N/A, #N/A, 0, 0, 3, 8, 1, 21
1, 1207000, 60, 45, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Scanning, 181-181, -88, -88, #N/A, #N/A, 4.12, 0, 1, #N/A, 0, 0, 0, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, 0, 0, #N/A, #N/A, 0, 0, 0, 0, 0, 0
1, 1208000, 60, 45, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Scanning, 108-108, -88, -88, #N/A, #N/A, 7.79, 0, 1, #N/A, 0, 0, 0, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, 0, 0, #N/A, #N/A, 0, 0, 0, 0, 0, 0
1, 1209000, 60, 45, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Scanning, 124-124, -88, -88, #N/A, #N/A, 7.85, 0, 1, #N/A, 0, 0, 0, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, 0, 0, #N/A, #N/A, 0, 0, 0, 0, 0, 0
1, 1210000, 60, 45, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Scanning, 136-136, -88, -88, #N/A, #N/A, 3.9, 0, 1, #N/A, 0, 0, 0, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, 0, 0, #N/A, #N/A, 0, 0, 0, 0, 0, 0
1, 1211000, 60, 45, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associating..., #N/A, #N/A, #N/A, #N/A, #N/A, 0, 0, 1, #N/A, 0, 0, 0, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, 0, 0, #N/A, #N/A, 0, 0, 0, 0, 0, 0
1, 1212000, 60, 45, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associating..., #N/A, #N/A, #N/A, #N/A, #N/A, 0, 0, 1, #N/A, 0, 0, 0, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, 0, 0, #N/A, #N/A, 0, 0, 0, 0, 0, 0
1, 1213000, 60, 45, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associating..., #N/A, #N/A, #N/A, #N/A, #N/A, 0, 0, 1, #N/A, 0, 0, 0, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, 0, 0, #N/A, #N/A, 0, 0, 0, 0, 0, 0
1, 1214000, 60, 45, #N/A, TCP, 0, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associating..., #N/A, #N/A, #N/A, #N/A, #N/A, 0, 0, 1, #N/A, 0, 0, 0, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, #N/A, 0, 0, #N/A, #N/A, 0, 0, 0, 0, 0, 0
